dataset,pair_id,pair_type,independent_unit_id,cohort_role,direction,pair_file_id,task_id,method,epsilon,tau,grid_role,parameter_index,arm,claim_status,planned_status
spatialDLPFC,SDLPFC_Br2720_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2720,primary_expansion,forward,SDLPFC_Br2720_ANT_MID,SDLPFC_Br2720_ANT_MID__balanced_ot__e0p1__tnone,balanced_ot,0.1,,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p25__t1p0,uot,0.25,1.0,tau_scan,3,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p25__t1p0,uot,0.25,1.0,tau_scan,3,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p25__t5p0,uot,0.25,5.0,tau_scan,4,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p25__t5p0,uot,0.25,5.0,tau_scan,4,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p1__t1p0,uot,0.1,1.0,interaction_corner,5,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p1__t1p0,uot,0.1,1.0,interaction_corner,5,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p1__t5p0,uot,0.1,5.0,interaction_corner,6,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p1__t5p0,uot,0.1,5.0,interaction_corner,6,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p5__t1p0,uot,0.5,1.0,interaction_corner,7,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p5__t1p0,uot,0.5,1.0,interaction_corner,7,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p5__t5p0,uot,0.5,5.0,interaction_corner,8,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__uot__e0p5__t5p0,uot,0.5,5.0,interaction_corner,8,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p1__tnone,row_softmax,0.1,,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p1__tnone,row_softmax,0.1,,epsilon_scan,0,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p25__tnone,row_softmax,0.25,,baseline,1,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p25__tnone,row_softmax,0.25,,baseline,1,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p25__tnone,row_softmax,0.25,,baseline,1,S,post-review sensitivity analysis; amended sample expansion,PLANNED_EQUIVALENCE_ONLY
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p5__tnone,row_softmax,0.5,,epsilon_scan,2,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,forward,SDLPFC_Br2743_ANT_MID,SDLPFC_Br2743_ANT_MID__row_softmax__e0p5__tnone,row_softmax,0.5,,epsilon_scan,2,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p1__tnone,balanced_ot,0.1,,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p1__tnone,balanced_ot,0.1,,epsilon_scan,0,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p25__tnone,balanced_ot,0.25,,baseline,1,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p25__tnone,balanced_ot,0.25,,baseline,1,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p25__tnone,balanced_ot,0.25,,baseline,1,S,post-review sensitivity analysis; amended sample expansion,PLANNED_EQUIVALENCE_ONLY
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p5__tnone,balanced_ot,0.5,,epsilon_scan,2,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__balanced_ot__e0p5__tnone,balanced_ot,0.5,,epsilon_scan,2,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p1__t2p0,uot,0.1,2.0,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p1__t2p0,uot,0.1,2.0,epsilon_scan,0,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t2p0,uot,0.25,2.0,baseline,1,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t2p0,uot,0.25,2.0,baseline,1,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t2p0,uot,0.25,2.0,baseline,1,S,post-review sensitivity analysis; amended sample expansion,PLANNED_EQUIVALENCE_ONLY
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p5__t2p0,uot,0.5,2.0,epsilon_scan,2,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p5__t2p0,uot,0.5,2.0,epsilon_scan,2,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t1p0,uot,0.25,1.0,tau_scan,3,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t1p0,uot,0.25,1.0,tau_scan,3,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t5p0,uot,0.25,5.0,tau_scan,4,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p25__t5p0,uot,0.25,5.0,tau_scan,4,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p1__t1p0,uot,0.1,1.0,interaction_corner,5,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p1__t1p0,uot,0.1,1.0,interaction_corner,5,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p1__t5p0,uot,0.1,5.0,interaction_corner,6,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p1__t5p0,uot,0.1,5.0,interaction_corner,6,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p5__t1p0,uot,0.5,1.0,interaction_corner,7,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p5__t1p0,uot,0.5,1.0,interaction_corner,7,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p5__t5p0,uot,0.5,5.0,interaction_corner,8,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__uot__e0p5__t5p0,uot,0.5,5.0,interaction_corner,8,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p1__tnone,row_softmax,0.1,,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p1__tnone,row_softmax,0.1,,epsilon_scan,0,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p25__tnone,row_softmax,0.25,,baseline,1,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p25__tnone,row_softmax,0.25,,baseline,1,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p25__tnone,row_softmax,0.25,,baseline,1,S,post-review sensitivity analysis; amended sample expansion,PLANNED_EQUIVALENCE_ONLY
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p5__tnone,row_softmax,0.5,,epsilon_scan,2,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br2743_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br2743,primary_expansion,reverse,SDLPFC_Br2743_ANT_MID__reverse,SDLPFC_Br2743_ANT_MID__reverse__row_softmax__e0p5__tnone,row_softmax,0.5,,epsilon_scan,2,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p1__tnone,balanced_ot,0.1,,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p1__tnone,balanced_ot,0.1,,epsilon_scan,0,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p25__tnone,balanced_ot,0.25,,baseline,1,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p25__tnone,balanced_ot,0.25,,baseline,1,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p25__tnone,balanced_ot,0.25,,baseline,1,S,post-review sensitivity analysis; amended sample expansion,PLANNED_EQUIVALENCE_ONLY
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p5__tnone,balanced_ot,0.5,,epsilon_scan,2,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__balanced_ot__e0p5__tnone,balanced_ot,0.5,,epsilon_scan,2,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p1__t2p0,uot,0.1,2.0,epsilon_scan,0,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p1__t2p0,uot,0.1,2.0,epsilon_scan,0,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t2p0,uot,0.25,2.0,baseline,1,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t2p0,uot,0.25,2.0,baseline,1,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t2p0,uot,0.25,2.0,baseline,1,S,post-review sensitivity analysis; amended sample expansion,PLANNED_EQUIVALENCE_ONLY
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p5__t2p0,uot,0.5,2.0,epsilon_scan,2,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p5__t2p0,uot,0.5,2.0,epsilon_scan,2,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t1p0,uot,0.25,1.0,tau_scan,3,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t1p0,uot,0.25,1.0,tau_scan,3,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t5p0,uot,0.25,5.0,tau_scan,4,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p25__t5p0,uot,0.25,5.0,tau_scan,4,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p1__t1p0,uot,0.1,1.0,interaction_corner,5,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p1__t1p0,uot,0.1,1.0,interaction_corner,5,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p1__t5p0,uot,0.1,5.0,interaction_corner,6,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p1__t5p0,uot,0.1,5.0,interaction_corner,6,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p5__t1p0,uot,0.5,1.0,interaction_corner,7,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p5__t1p0,uot,0.5,1.0,interaction_corner,7,N,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p5__t5p0,uot,0.5,5.0,interaction_corner,8,R,post-review sensitivity analysis; amended sample expansion,PLANNED
spatialDLPFC,SDLPFC_Br3942_ANT_MID,within_donor_adjacent_position,spatialDLPFC::Br3942,primary_expansion,forward,SDLPFC_Br3942_ANT_MID,SDLPFC_Br3942_ANT_MID__uot__e0p5__t5p0,uot,0.5,5.0,interaction_corner,8,N,post-review sensitivity analysis; amended sample expansion,PLANNED
